base_year_month,day_of_week,age_range,sex,use_count
201808,공휴일,20대,여성,11998
201808,공휴일,30대,남성,19774
201808,공휴일,30대,여성,14856
201808,공휴일,40대,남성,25391
201808,공휴일,40대,여성,17951
201808,공휴일,50대,남성,19396
201808,공휴일,50대,여성,11772
201808,공휴일,60대,남성,7473
201808,공휴일,60대,여성,4586
201808,공휴일,70대 이상,남성,2349
201808,공휴일,70대 이상,여성,1350
201808,공휴일,알수없음,알수없음,19521
201808,금요일,19세 이하,남성,1364
201808,금요일,19세 이하,여성,949
201808,금요일,20대,남성,48780
201808,금요일,20대,여성,47031
201808,금요일,30대,남성,77669
201808,금요일,30대,여성,59356
201808,금요일,40대,남성,97775
201808,금요일,40대,여성,67692
201808,금요일,50대,남성,74017
201808,금요일,50대,여성,46856
201808,금요일,60대,남성,31527
201808,금요일,60대,여성,19081
201808,금요일,70대 이상,남성,10024
201808,금요일,70대 이상,여성,5388
201808,금요일,알수없음,알수없음,92165
201808,목요일,19세 이하,남성,1610
201808,목요일,19세 이하,여성,1050
201808,목요일,20대,남성,52907
201808,목요일,20대,여성,52080
201808,목요일,30대,남성,82699
201808,목요일,30대,여성,62590
201808,목요일,40대,남성,104394
201808,목요일,40대,여성,71271
201808,목요일,50대,남성,79966
201808,목요일,50대,여성,50234
201808,목요일,60대,남성,33637
201808,목요일,60대,여성,20429
201808,목요일,70대 이상,남성,10434
201808,목요일,70대 이상,여성,5526
201808,목요일,알수없음,알수없음,101252
201808,수요일,19세 이하,남성,1512
201808,수요일,19세 이하,여성,938
201808,수요일,20대,남성,48397
201808,수요일,20대,여성,48079
201808,수요일,30대,남성,72837
201808,수요일,30대,여성,54889
201808,수요일,40대,남성,91334
201808,수요일,40대,여성,62475
201808,수요일,50대,남성,69566
201808,수요일,50대,여성,43793
201808,수요일,60대,남성,29098
201808,수요일,60대,여성,17931
201808,수요일,70대 이상,남성,9362
201808,수요일,70대 이상,여성,5059
201808,수요일,알수없음,알수없음,89191
201808,월요일,19세 이하,남성,1533
201808,월요일,19세 이하,여성,955
201808,월요일,20대,남성,51787
201808,월요일,20대,여성,50484
201808,월요일,30대,남성,79833
201808,월요일,30대,여성,60383
201808,월요일,40대,남성,96559
201808,월요일,40대,여성,68230
201808,월요일,50대,남성,73647
201808,월요일,50대,여성,47342
201808,월요일,60대,남성,31342
201808,월요일,60대,여성,19343
201808,월요일,70대 이상,남성,10300
201808,월요일,70대 이상,여성,5462
201808,월요일,알수없음,알수없음,93400
201808,일요일,19세 이하,남성,1334
201808,일요일,19세 이하,여성,931
201808,일요일,20대,남성,49154
201808,일요일,20대,여성,47133
201808,일요일,30대,남성,81923
201808,일요일,30대,여성,61741
201808,일요일,40대,남성,99140
201808,일요일,40대,여성,67010
201808,일요일,50대,남성,75251
201808,일요일,50대,여성,45837
201808,일요일,60대,남성,30038
201808,일요일,60대,여성,17325
201808,일요일,70대 이상,남성,8963
201808,일요일,70대 이상,여성,4850
201808,일요일,알수없음,알수없음,65614
201808,토요일,19세 이하,남성,1432
201808,토요일,19세 이하,여성,1081
201808,토요일,20대,남성,50205
201808,토요일,20대,여성,48787
201808,토요일,30대,남성,84311
201808,토요일,30대,여성,64257
201808,토요일,40대,남성,103917
201808,토요일,40대,여성,71968
201808,토요일,50대,남성,79114
201808,토요일,50대,여성,48435
201808,토요일,60대,남성,31859
201808,토요일,60대,여성,18446
201808,토요일,70대 이상,남성,9610
201808,토요일,70대 이상,여성,5180
201808,토요일,알수없음,알수없음,78658
201808,화요일,19세 이하,남성,2039
201808,화요일,19세 이하,여성,1163
201808,화요일,20대,남성,63256
201808,화요일,20대,여성,63251
201808,화요일,30대,남성,95856
201808,화요일,30대,여성,72438
201808,화요일,40대,남성,118821
201808,화요일,40대,여성,82653
201808,화요일,50대,남성,91174
201808,화요일,50대,여성,58230
201808,화요일,60대,남성,38025
201808,화요일,60대,여성,23636
201808,화요일,70대 이상,남성,12133
201808,화요일,70대 이상,여성,6590
201808,화요일,알수없음,알수없음,115536
201809,공휴일,19세 이하,남성,1053
201809,공휴일,19세 이하,여성,695
201809,공휴일,20대,남성,38833
201809,공휴일,20대,여성,36240
201809,공휴일,30대,남성,69406
201809,공휴일,30대,여성,52256
201809,공휴일,40대,남성,83643
201809,공휴일,40대,여성,55715
201809,공휴일,50대,남성,65815
201809,공휴일,50대,여성,42368
201809,공휴일,60대,남성,28065
201809,공휴일,60대,여성,16626
201809,공휴일,70대 이상,남성,7583
201809,공휴일,70대 이상,여성,4212
201809,공휴일,알수없음,알수없음,49375
201809,금요일,19세 이하,남성,2209
201809,금요일,19세 이하,여성,1999
201809,금요일,20대,남성,50348
201809,금요일,20대,여성,51575
201809,금요일,30대,남성,86252
201809,금요일,30대,여성,65404
201809,금요일,40대,남성,102898
201809,금요일,40대,여성,69600
201809,금요일,50대,남성,83010
201809,금요일,50대,여성,53082
201809,금요일,60대,남성,37543
201809,금요일,60대,여성,22917
201809,금요일,70대 이상,남성,12228
201809,금요일,70대 이상,여성,6549
201809,금요일,알수없음,알수없음,110635
201809,목요일,19세 이하,남성,2263
201809,목요일,19세 이하,여성,1668
201809,목요일,20대,남성,43302
201809,목요일,20대,여성,43289
201809,목요일,30대,남성,71757
201809,목요일,30대,여성,52558
201809,목요일,40대,남성,82972
201809,목요일,40대,여성,55236
201809,목요일,50대,남성,65294
201809,목요일,50대,여성,42455
201809,목요일,60대,남성,29269
201809,목요일,60대,여성,18401
201809,목요일,70대 이상,남성,9573
201809,목요일,70대 이상,여성,5013
201809,목요일,알수없음,알수없음,89276
201809,수요일,19세 이하,남성,1914
201809,수요일,19세 이하,여성,1563
201809,수요일,20대,남성,32206
201809,수요일,20대,여성,32893
201809,수요일,30대,남성,52292
201809,수요일,30대,여성,39273
201809,수요일,40대,남성,59698
201809,수요일,40대,여성,41342
201809,수요일,50대,남성,48800
201809,수요일,50대,여성,32638
201809,수요일,60대,남성,22446
201809,수요일,60대,여성,14360
201809,수요일,70대 이상,남성,7394
201809,수요일,70대 이상,여성,3935
201809,수요일,알수없음,알수없음,68822
201809,월요일,19세 이하,남성,1280
201809,월요일,19세 이하,여성,925
201809,월요일,20대,남성,32018
201809,월요일,20대,여성,31948
201809,월요일,30대,남성,54287
201809,월요일,30대,여성,40567
201809,월요일,40대,남성,59501
201809,월요일,40대,여성,40743
201809,월요일,50대,남성,47764
201809,월요일,50대,여성,31474
201809,월요일,60대,남성,21934
201809,월요일,60대,여성,13938
201809,월요일,70대 이상,남성,7422
201809,월요일,70대 이상,여성,3800
201809,월요일,알수없음,알수없음,65328
201809,일요일,19세 이하,남성,1087
201809,일요일,19세 이하,여성,843
201809,일요일,20대,남성,31406
201809,일요일,20대,여성,32539
201809,일요일,30대,남성,58676
201809,일요일,30대,여성,44791
201809,일요일,40대,남성,67007
201809,일요일,40대,여성,45133
201809,일요일,50대,남성,53622
201809,일요일,50대,여성,33232
201809,일요일,60대,남성,22332
201809,일요일,60대,여성,13103
201809,일요일,70대 이상,남성,6756
201809,일요일,70대 이상,여성,3314
201809,일요일,알수없음,알수없음,47211
201809,토요일,19세 이하,남성,1715
201809,토요일,19세 이하,여성,1414
201809,토요일,20대,남성,51360
201809,토요일,20대,여성,53401
201809,토요일,30대,남성,94323
201809,토요일,30대,여성,72460
201809,토요일,40대,남성,111367
201809,토요일,40대,여성,79044
201809,토요일,50대,남성,90896
201809,토요일,50대,여성,58438
201809,토요일,60대,남성,38282
201809,토요일,60대,여성,23808
201809,토요일,70대 이상,남성,12251
201809,토요일,70대 이상,여성,6833
201809,토요일,알수없음,알수없음,87213
201809,화요일,19세 이하,남성,1545
201809,화요일,19세 이하,여성,1220
201809,화요일,20대,남성,32027
201809,화요일,20대,여성,32332
201809,화요일,30대,남성,52899
201809,화요일,30대,여성,39881
201809,화요일,40대,남성,59451
201809,화요일,40대,여성,40315
201809,화요일,50대,남성,48172
201809,화요일,50대,여성,31510
201809,화요일,60대,남성,22626
201809,화요일,60대,여성,14018
201809,화요일,70대 이상,남성,7447
201809,화요일,70대 이상,여성,3871
201809,화요일,알수없음,알수없음,67079
201810,공휴일,19세 이하,남성,724
201810,공휴일,19세 이하,여성,684
201810,공휴일,20대,남성,20051
201810,공휴일,20대,여성,19818
201810,공휴일,30대,남성,35287
201810,공휴일,30대,여성,27939
201810,공휴일,40대,남성,43051
201810,공휴일,40대,여성,30507
201810,공휴일,50대,남성,33811
201810,공휴일,50대,여성,22016
201810,공휴일,60대,남성,14694
201810,공휴일,60대,여성,8693
201810,공휴일,70대 이상,남성,4577
201810,공휴일,70대 이상,여성,2261
201810,공휴일,알수없음,알수없음,36048
201810,금요일,19세 이하,남성,2354
201810,금요일,19세 이하,여성,2501
201810,금요일,20대,남성,38225
201810,금요일,20대,여성,36138
201810,금요일,30대,남성,66159
201810,금요일,30대,여성,48285
201810,금요일,40대,남성,79146
201810,금요일,40대,여성,53077
201810,금요일,50대,남성,64416
201810,금요일,50대,여성,39807
201810,금요일,60대,남성,28247
201810,금요일,60대,여성,16164
201810,금요일,70대 이상,남성,8401
201810,금요일,70대 이상,여성,4563
201810,금요일,알수없음,알수없음,88201
201810,목요일,19세 이하,남성,3076
201810,목요일,19세 이하,여성,2866
201810,목요일,20대,남성,38340
201810,목요일,20대,여성,37780
201810,목요일,30대,남성,63575
201810,목요일,30대,여성,47192
201810,목요일,40대,남성,76601
201810,목요일,40대,여성,53470
201810,목요일,50대,남성,62651
201810,목요일,50대,여성,41423
201810,목요일,60대,남성,28602
201810,목요일,60대,여성,17687
201810,목요일,70대 이상,남성,9386
201810,목요일,70대 이상,여성,4995
201810,목요일,알수없음,알수없음,91616
201810,수요일,19세 이하,남성,3063
201810,수요일,19세 이하,여성,2535
201810,수요일,20대,남성,29068
201810,수요일,20대,여성,27702
201810,수요일,30대,남성,47063
201810,수요일,30대,여성,35029
201810,수요일,40대,남성,56459
201810,수요일,40대,여성,39797
201810,수요일,50대,남성,47090
201810,수요일,50대,여성,31604
201810,수요일,60대,남성,21779
201810,수요일,60대,여성,13775
201810,수요일,70대 이상,남성,7094
201810,수요일,70대 이상,여성,3806
201810,수요일,알수없음,알수없음,68638
201810,월요일,19세 이하,남성,2408
201810,월요일,19세 이하,여성,1938
201810,월요일,20대,남성,47038
201810,월요일,20대,여성,46705
201810,월요일,30대,남성,79752
201810,월요일,30대,여성,61194
201810,월요일,40대,남성,94708
201810,월요일,40대,여성,67268
201810,월요일,50대,남성,77083
201810,월요일,50대,여성,52078
201810,월요일,60대,남성,35765
201810,월요일,60대,여성,21826
201810,월요일,70대 이상,남성,12113
201810,월요일,70대 이상,여성,6248
201810,월요일,알수없음,알수없음,108454
201810,일요일,19세 이하,남성,1769
201810,일요일,19세 이하,여성,1522
201810,일요일,20대,남성,49572
201810,일요일,20대,여성,48302
201810,일요일,30대,남성,88386
201810,일요일,30대,여성,67020
201810,일요일,40대,남성,104843
201810,일요일,40대,여성,73215
201810,일요일,50대,남성,84595
201810,일요일,50대,여성,54049
201810,일요일,60대,남성,35649
201810,일요일,60대,여성,20386
201810,일요일,70대 이상,남성,10415
