base_year,base_quarter,biz_name,sex,age_range,use_amount_by_million
2020,1분기,건강보조식품 소매업,여성,30대,2300
2020,1분기,건강보조식품 소매업,남성,30대,500
2020,1분기,건강보조식품 소매업,여성,30대,800
2020,1분기,건강보조식품 소매업,남성,30대,700
2020,1분기,건강보조식품 소매업,여성,30대,800
2020,2분기,건강보조식품 소매업,남성,30대,600
2020,2분기,건강보조식품 소매업,여성,30대,1500
2020,2분기,건강보조식품 소매업,남성,30대,1400
2020,2분기,건강보조식품 소매업,여성,30대,1600
2020,2분기,건강보조식품 소매업,남성,30대,500
2020,2분기,건강보조식품 소매업,여성,30대,800
2020,3분기,건강보조식품 소매업,남성,30대,600
2020,3분기,건강보조식품 소매업,여성,30대,900
2020,3분기,건강보조식품 소매업,남성,30대,500
2020,3분기,건강보조식품 소매업,여성,30대,1600
2020,3분기,건강보조식품 소매업,남성,30대,1400
2020,3분기,건강보조식품 소매업,여성,30대,1600
2020,4분기,건강보조식품 소매업,남성,30대,800
2020,4분기,건강보조식품 소매업,여성,30대,800
2020,4분기,건강보조식품 소매업,남성,30대,800
2020,4분기,건강보조식품 소매업,여성,30대,800
2020,4분기,건강보조식품 소매업,남성,30대,800
2020,4분기,건강보조식품 소매업,여성,30대,400
2021,1분기,건강보조식품 소매업,남성,30대,400
2021,1분기,건강보조식품 소매업,여성,30대,400
2021,1분기,건강보조식품 소매업,남성,30대,1400
2021,1분기,건강보조식품 소매업,여성,30대,1100
2021,1분기,건강보조식품 소매업,남성,30대,500
2021,1분기,건강보조식품 소매업,여성,30대,1000
2021,2분기,건강보조식품 소매업,남성,30대,600
2021,2분기,건강보조식품 소매업,여성,30대,700
2021,2분기,건강보조식품 소매업,남성,30대,900
2021,2분기,건강보조식품 소매업,여성,30대,1300
2021,2분기,건강보조식품 소매업,남성,30대,500
2021,2분기,건강보조식품 소매업,여성,30대,800
2021,3분기,건강보조식품 소매업,남성,30대,500
2021,3분기,건강보조식품 소매업,여성,30대,1000
2021,3분기,건강보조식품 소매업,남성,30대,700
2021,3분기,건강보조식품 소매업,여성,30대,700
2021,3분기,건강보조식품 소매업,남성,30대,1300
2021,3분기,건강보조식품 소매업,여성,30대,1600
2021,4분기,건강보조식품 소매업,남성,30대,500
2021,4분기,건강보조식품 소매업,여성,30대,700
2021,4분기,건강보조식품 소매업,남성,30대,600
2021,4분기,건강보조식품 소매업,여성,30대,700
2021,4분기,건강보조식품 소매업,남성,30대,600
2021,4분기,건강보조식품 소매업,여성,30대,500
2022,1분기,건강보조식품 소매업,남성,30대,1200
2022,1분기,건강보조식품 소매업,여성,30대,1300
2022,1분기,건강보조식품 소매업,남성,30대,600
2022,1분기,건강보조식품 소매업,여성,30대,400
2022,1분기,건강보조식품 소매업,남성,30대,300
2022,1분기,건강보조식품 소매업,여성,30대,400
2022,2분기,건강보조식품 소매업,남성,30대,600
2022,2분기,건강보조식품 소매업,여성,30대,500
2022,2분기,건강보조식품 소매업,남성,30대,900
2022,2분기,건강보조식품 소매업,여성,30대,1100
2022,2분기,건강보조식품 소매업,남성,30대,800
2022,2분기,건강보조식품 소매업,여성,30대,600
2022,3분기,건강보조식품 소매업,남성,30대,500
2022,3분기,건강보조식품 소매업,여성,30대,500
2022,3분기,건강보조식품 소매업,남성,30대,500
2022,3분기,건강보조식품 소매업,여성,30대,700
2022,3분기,건강보조식품 소매업,남성,30대,1800
2022,3분기,건강보조식품 소매업,여성,30대,1500
2018,2분기,건강보조식품 소매업,남성,20대,0
2018,1분기,건강보조식품 소매업,남성,20대,200
2018,1분기,건강보조식품 소매업,여성,20대,200
2018,1분기,건강보조식품 소매업,남성,20대,500
2018,1분기,건강보조식품 소매업,여성,20대,700
2018,1분기,건강보조식품 소매업,남성,20대,200
2018,1분기,건강보조식품 소매업,여성,20대,200
2018,2분기,건강보조식품 소매업,남성,20대,100
2018,2분기,건강보조식품 소매업,여성,20대,400
2018,2분기,건강보조식품 소매업,남성,20대,300
2018,2분기,건강보조식품 소매업,여성,20대,600
2018,2분기,건강보조식품 소매업,여성,20대,200
2018,3분기,건강보조식품 소매업,남성,20대,100
2018,3분기,건강보조식품 소매업,여성,20대,400
2018,3분기,건강보조식품 소매업,남성,20대,100
2018,3분기,건강보조식품 소매업,여성,20대,200
2018,3분기,건강보조식품 소매업,남성,20대,300
2018,3분기,건강보조식품 소매업,여성,20대,600
2018,4분기,건강보조식품 소매업,남성,20대,300
2018,4분기,건강보조식품 소매업,여성,20대,200
2018,4분기,건강보조식품 소매업,남성,20대,100
2018,4분기,건강보조식품 소매업,여성,20대,200
2018,4분기,건강보조식품 소매업,남성,20대,200
2018,4분기,건강보조식품 소매업,여성,20대,400
2019,1분기,건강보조식품 소매업,남성,20대,400
2019,1분기,건강보조식품 소매업,여성,20대,500
2019,1분기,건강보조식품 소매업,남성,20대,500
2019,1분기,건강보조식품 소매업,여성,20대,700
2019,1분기,건강보조식품 소매업,남성,20대,400
2019,1분기,건강보조식품 소매업,여성,20대,400
2019,2분기,건강보조식품 소매업,남성,20대,300
2019,2분기,건강보조식품 소매업,여성,20대,500
2019,2분기,건강보조식품 소매업,남성,20대,600
2019,2분기,건강보조식품 소매업,여성,20대,500
2019,2분기,건강보조식품 소매업,남성,20대,400
2019,2분기,건강보조식품 소매업,여성,20대,500
2019,3분기,건강보조식품 소매업,남성,20대,400
2019,3분기,건강보조식품 소매업,여성,20대,200
2019,3분기,건강보조식품 소매업,남성,20대,200
2019,3분기,건강보조식품 소매업,여성,20대,400
2019,3분기,건강보조식품 소매업,남성,20대,300
2019,3분기,건강보조식품 소매업,여성,20대,600
2019,4분기,건강보조식품 소매업,남성,20대,200
2019,4분기,건강보조식품 소매업,여성,20대,500
2019,4분기,건강보조식품 소매업,남성,20대,200
2019,4분기,건강보조식품 소매업,여성,20대,400
2019,4분기,건강보조식품 소매업,남성,20대,300
2019,4분기,건강보조식품 소매업,여성,20대,300
2020,1분기,건강보조식품 소매업,남성,20대,600
2020,1분기,건강보조식품 소매업,여성,20대,800
2020,1분기,건강보조식품 소매업,남성,20대,200
2020,1분기,건강보조식품 소매업,여성,20대,400
2020,1분기,건강보조식품 소매업,남성,20대,200
2020,1분기,건강보조식품 소매업,여성,20대,400
2020,2분기,건강보조식품 소매업,남성,20대,300
2020,2분기,건강보조식품 소매업,여성,20대,400
2020,2분기,건강보조식품 소매업,남성,20대,500
2020,2분기,건강보조식품 소매업,여성,20대,500
2020,2분기,건강보조식품 소매업,남성,20대,200
2020,2분기,건강보조식품 소매업,여성,20대,200
2020,3분기,건강보조식품 소매업,남성,20대,300
2020,3분기,건강보조식품 소매업,여성,20대,400
2020,3분기,건강보조식품 소매업,남성,20대,500
2020,3분기,건강보조식품 소매업,여성,20대,300
2020,3분기,건강보조식품 소매업,남성,20대,300
2020,3분기,건강보조식품 소매업,여성,20대,900
2020,4분기,건강보조식품 소매업,남성,20대,300
2020,4분기,건강보조식품 소매업,여성,20대,200
2020,4분기,건강보조식품 소매업,남성,20대,200
2020,4분기,건강보조식품 소매업,여성,20대,400
2020,4분기,건강보조식품 소매업,남성,20대,300
2020,4분기,건강보조식품 소매업,여성,20대,300
2021,1분기,건강보조식품 소매업,남성,20대,200
2021,1분기,건강보조식품 소매업,여성,20대,100
2021,1분기,건강보조식품 소매업,남성,20대,500
2021,1분기,건강보조식품 소매업,여성,20대,500
2021,1분기,건강보조식품 소매업,남성,20대,100
2021,1분기,건강보조식품 소매업,여성,20대,400
2021,2분기,건강보조식품 소매업,남성,20대,200
2021,2분기,건강보조식품 소매업,여성,20대,300
2021,2분기,건강보조식품 소매업,남성,20대,200
2021,2분기,건강보조식품 소매업,여성,20대,400
2021,2분기,건강보조식품 소매업,남성,20대,200
2021,2분기,건강보조식품 소매업,여성,20대,300
2021,3분기,건강보조식품 소매업,남성,20대,100
2021,3분기,건강보조식품 소매업,여성,20대,300
2021,3분기,건강보조식품 소매업,남성,20대,200
2021,3분기,건강보조식품 소매업,여성,20대,200
2021,3분기,건강보조식품 소매업,남성,20대,600
2021,3분기,건강보조식품 소매업,여성,20대,500
2021,4분기,건강보조식품 소매업,남성,20대,100
2021,4분기,건강보조식품 소매업,여성,20대,300
2021,4분기,건강보조식품 소매업,남성,20대,100
2021,4분기,건강보조식품 소매업,여성,20대,300
2021,4분기,건강보조식품 소매업,남성,20대,200
2021,4분기,건강보조식품 소매업,여성,20대,200
2022,1분기,건강보조식품 소매업,남성,20대,300
2022,1분기,건강보조식품 소매업,여성,20대,400
2022,1분기,건강보조식품 소매업,남성,20대,100
2022,1분기,건강보조식품 소매업,여성,20대,200
2022,1분기,건강보조식품 소매업,남성,20대,100
2022,1분기,건강보조식품 소매업,여성,20대,200
2022,2분기,건강보조식품 소매업,남성,20대,200
2022,2분기,건강보조식품 소매업,여성,20대,200
2022,2분기,건강보조식품 소매업,남성,20대,200
2022,2분기,건강보조식품 소매업,여성,20대,400
2022,2분기,건강보조식품 소매업,남성,20대,100
2022,2분기,건강보조식품 소매업,여성,20대,300
2022,3분기,건강보조식품 소매업,남성,20대,200
2022,3분기,건강보조식품 소매업,여성,20대,200
2022,3분기,건강보조식품 소매업,남성,20대,300
2022,3분기,건강보조식품 소매업,여성,20대,200
2022,3분기,건강보조식품 소매업,남성,20대,400
2022,3분기,건강보조식품 소매업,여성,20대,500
2018,2분기,건강보조식품 소매업,여성,19세 이하,0
2018,2분기,건강보조식품 소매업,여성,19세 이하,0
2018,3분기,건강보조식품 소매업,남성,19세 이하,0
2018,3분기,건강보조식품 소매업,여성,19세 이하,0
2018,3분기,건강보조식품 소매업,여성,19세 이하,0
2018,4분기,건강보조식품 소매업,여성,19세 이하,0
2019,1분기,건강보조식품 소매업,여성,19세 이하,0
2019,1분기,건강보조식품 소매업,남성,19세 이하,0
2019,1분기,건강보조식품 소매업,여성,19세 이하,0
2019,1분기,건강보조식품 소매업,남성,19세 이하,0
2019,2분기,건강보조식품 소매업,여성,19세 이하,0
2019,2분기,건강보조식품 소매업,남성,19세 이하,0
2019,2분기,건강보조식품 소매업,여성,19세 이하,0
2019,2분기,건강보조식품 소매업,여성,19세 이하,0
2019,3분기,건강보조식품 소매업,여성,19세 이하,0
2019,3분기,건강보조식품 소매업,남성,19세 이하,0
2019,3분기,건강보조식품 소매업,여성,19세 이하,0
2019,4분기,건강보조식품 소매업,남성,19세 이하,0
2019,4분기,건강보조식품 소매업,여성,19세 이하,0
2020,1분기,건강보조식품 소매업,남성,19세 이하,0
2020,1분기,건강보조식품 소매업,남성,19세 이하,0
2020,1분기,건강보조식품 소매업,여성,19세 이하,0
2020,2분기,건강보조식품 소매업,여성,19세 이하,0
2020,2분기,건강보조식품 소매업,남성,19세 이하,0
2020,2분기,건강보조식품 소매업,여성,19세 이하,0
2020,3분기,건강보조식품 소매업,남성,19세 이하,0
2020,3분기,건강보조식품 소매업,여성,19세 이하,0
2020,3분기,건강보조식품 소매업,여성,19세 이하,0
2020,3분기,건강보조식품 소매업,남성,19세 이하,0
2020,4분기,건강보조식품 소매업,여성,19세 이하,0
2020,4분기,건강보조식품 소매업,여성,19세 이하,0
2021,1분기,건강보조식품 소매업,남성,19세 이하,0
2021,1분기,건강보조식품 소매업,여성,19세 이하,0
2021,1분기,건강보조식품 소매업,남성,19세 이하,0
2021,1분기,건강보조식품 소매업,여성,19세 이하,0
2021,1분기,건강보조식품 소매업,여성,19세 이하,0
2021,2분기,건강보조식품 소매업,남성,19세 이하,0
2021,3분기,건강보조식품 소매업,남성,19세 이하,0
2021,3분기,건강보조식품 소매업,여성,19세 이하,0
2021,3분기,건강보조식품 소매업,남성,19세 이하,0
2021,4분기,건강보조식품 소매업,남성,19세 이하,0
